employee_id,transaction_id,edge_timestamp
emp_000119,txn_046362,2025-01-13T12:13:18
emp_000197,txn_049285,2025-02-17T09:39:42
emp_000182,txn_062162,2025-07-21T14:36:08
emp_000532,txn_000988,2025-09-18T16:07:55
emp_000119,txn_009461,2025-09-11T13:01:14
emp_000478,txn_028457,2025-08-10T18:52:29
emp_000490,txn_002618,2025-09-25T11:42:26
emp_000525,txn_020004,2025-01-02T17:19:14
emp_000233,txn_014294,2025-12-23T13:48:33
emp_000318,txn_000440,2025-09-12T14:53:18
emp_000222,txn_039277,2025-05-22T16:04:38
emp_000273,txn_021519,2025-07-09T13:48:57
emp_000552,txn_002468,2025-09-29T10:53:57
emp_000477,txn_036036,2025-11-17T18:50:26
emp_000018,txn_018038,2025-08-12T09:57:22
emp_000197,txn_022667,2025-04-30T16:56:01
emp_000533,txn_050641,2025-09-08T12:37:42
emp_000217,txn_049577,2025-05-30T09:08:25
emp_000424,txn_071623,2025-07-18T13:15:18
emp_000197,txn_032982,2025-02-19T14:05:54
emp_000296,txn_034343,2025-11-17T13:23:31
emp_000377,txn_058364,2025-07-22T10:00:02
emp_000459,txn_021784,2025-09-17T17:34:12
emp_000168,txn_007136,2025-10-14T11:17:17
emp_000103,txn_023062,2025-03-27T14:35:38
emp_000269,txn_052293,2025-08-04T11:33:44
emp_000443,txn_031968,2025-08-27T12:50:03
emp_000588,txn_044966,2025-12-26T16:46:35
emp_000551,txn_040600,2025-01-21T18:36:59
emp_000413,txn_057749,2025-01-31T16:14:45
emp_000001,txn_026778,2025-05-05T09:07:57
emp_000538,txn_042675,2025-05-14T13:43:47
emp_000049,txn_066543,2025-12-04T09:15:40
emp_000588,txn_077042,2025-06-16T15:53:40
emp_000293,txn_009538,2025-10-30T17:06:53
emp_000427,txn_073858,2025-06-23T14:46:57
emp_000103,txn_069211,2025-04-28T11:53:42
emp_000459,txn_061608,2025-08-25T16:43:35
emp_000293,txn_053532,2025-01-28T15:35:40
emp_000304,txn_032254,2025-09-12T14:56:47
emp_000363,txn_057037,2025-03-05T16:25:27
emp_000081,txn_043536,2025-07-21T16:03:47
emp_000106,txn_001510,2025-10-08T17:00:54
emp_000233,txn_017320,2025-04-30T09:31:26
emp_000015,txn_036416,2025-11-24T12:12:45
emp_000533,txn_060181,2025-06-05T13:23:19
emp_000018,txn_027956,2025-02-28T10:11:53
emp_000523,txn_043595,2025-12-02T10:37:50
emp_000296,txn_057369,2025-06-07T11:28:23
emp_000399,txn_040265,2025-07-31T17:47:56
emp_000280,txn_042308,2025-11-07T14:35:15
emp_000398,txn_041307,2025-04-21T13:52:01
emp_000172,txn_063186,2025-11-11T10:40:08
emp_000409,txn_027930,2025-02-20T10:41:02
emp_000242,txn_004273,2025-08-04T18:22:21
emp_000538,txn_071327,2025-03-10T17:46:28
emp_000267,txn_055298,2025-10-20T15:10:49
emp_000278,txn_014507,2025-12-03T10:12:52
emp_000446,txn_035214,2025-11-10T09:02:57
emp_000242,txn_003228,2025-02-24T18:29:44
emp_000546,txn_052873,2025-01-07T16:30:29
emp_000240,txn_029618,2025-05-08T09:35:31
emp_000374,txn_051613,2025-11-26T11:42:28
emp_000446,txn_073382,2025-11-24T14:11:39
emp_000413,txn_044754,2025-08-19T18:07:12
emp_000062,txn_059553,2025-06-30T15:19:51
emp_000055,txn_058209,2025-07-02T15:01:21
emp_000552,txn_039214,2025-08-22T10:41:26
emp_000233,txn_008063,2025-01-06T16:13:08
emp_000234,txn_027634,2025-04-10T09:05:26
emp_000525,txn_001491,2025-07-16T15:23:09
emp_000162,txn_072657,2025-05-27T13:57:37
emp_000569,txn_004187,2025-02-20T15:48:55
emp_000234,txn_029507,2025-07-30T09:27:04
emp_000217,txn_030277,2025-01-24T16:52:17
emp_000162,txn_011490,2025-10-17T18:39:32
emp_000222,txn_067644,2025-04-13T11:41:47
emp_000001,txn_022422,2025-11-17T09:53:20
emp_000377,txn_003424,2025-01-08T14:56:10
emp_000036,txn_064946,2025-11-16T15:20:11
emp_000168,txn_068078,2025-02-03T17:34:11
emp_000399,txn_045484,2025-06-26T14:33:11
emp_000427,txn_011477,2025-05-07T14:14:43
emp_000055,txn_059547,2025-03-24T10:41:38
emp_000501,txn_004997,2025-05-30T11:04:18
emp_000269,txn_021801,2025-12-22T15:04:56
emp_000217,txn_008373,2025-01-28T15:35:50
emp_000501,txn_014457,2025-07-28T15:43:25
emp_000242,txn_077318,2025-08-07T17:23:28
emp_000168,txn_045961,2025-06-25T14:37:25
emp_000063,txn_056451,2025-01-25T11:35:02
emp_000443,txn_072550,2025-09-26T12:01:24
emp_000152,txn_014667,2025-03-08T17:21:53
emp_000083,txn_008584,2025-07-18T15:03:24
emp_000293,txn_070281,2025-07-15T15:19:28
emp_000168,txn_037147,2025-03-17T09:17:54
emp_000546,txn_016282,2025-10-17T17:24:45
emp_000424,txn_067252,2025-06-09T13:08:03
emp_000398,txn_037670,2025-04-14T16:58:40
emp_000038,txn_038422,2025-06-16T10:15:40
emp_000118,txn_048151,2025-12-09T09:31:03
emp_000552,txn_032075,2025-02-14T14:25:15
emp_000552,txn_000277,2025-01-22T13:44:29
emp_000374,txn_006202,2025-03-31T16:53:50
emp_000118,txn_057020,2025-02-16T13:06:06
emp_000162,txn_016897,2025-04-03T15:29:44
emp_000532,txn_065154,2025-05-28T09:49:22
emp_000501,txn_053839,2025-03-20T18:12:19
emp_000318,txn_016224,2025-05-18T16:28:02
emp_000496,txn_031272,2025-08-06T17:05:57
emp_000535,txn_065614,2025-11-07T12:39:04
emp_000158,txn_066742,2025-02-03T13:13:43
emp_000304,txn_068141,2025-10-16T18:36:03
emp_000443,txn_020450,2025-09-04T17:18:18
emp_000152,txn_040949,2025-01-07T13:33:27
emp_000533,txn_004716,2025-08-06T17:11:31
emp_000535,txn_063255,2025-10-09T13:35:36
emp_000278,txn_054592,2025-02-17T15:54:58
emp_000443,txn_045261,2025-03-03T09:21:42
emp_000158,txn_010036,2025-03-21T12:58:49
emp_000377,txn_026812,2025-05-21T09:42:05
emp_000456,txn_057354,2025-08-01T10:27:49
emp_000081,txn_012853,2025-06-19T13:35:46
emp_000523,txn_065526,2025-09-06T10:45:19
emp_000504,txn_057509,2025-09-25T17:26:26
emp_000030,txn_022508,2025-10-14T13:07:31
emp_000233,txn_008360,2025-10-09T15:01:22
emp_000532,txn_021822,2025-05-26T17:27:29
emp_000162,txn_062158,2025-12-01T17:03:27
emp_000092,txn_039301,2025-10-20T11:22:22
emp_000239,txn_042758,2025-07-07T17:21:11
emp_000226,txn_037751,2025-01-25T15:36:01
emp_000103,txn_036115,2025-03-03T18:52:05
emp_000030,txn_026601,2025-11-17T13:34:53
emp_000152,txn_052687,2025-12-26T13:29:16
emp_000366,txn_065370,2025-12-29T09:31:26
emp_000234,txn_006450,2025-04-28T17:46:21
emp_000152,txn_020917,2025-05-26T12:56:38
emp_000278,txn_010927,2025-09-01T14:29:11
emp_000318,txn_026409,2025-12-29T14:44:12
emp_000456,txn_022147,2025-01-14T14:12:22
emp_000413,txn_000425,2025-11-11T17:34:08
emp_000374,txn_048270,2025-08-22T16:49:58
emp_000456,txn_053731,2025-01-17T18:36:57
emp_000182,txn_031540,2025-04-03T12:32:31
emp_000366,txn_036683,2025-01-06T17:51:50
emp_000468,txn_060486,2025-05-21T11:04:10
emp_000538,txn_063309,2025-04-09T10:28:04
emp_000506,txn_067553,2025-03-23T12:38:18
emp_000399,txn_007637,2025-09-12T15:05:21
emp_000532,txn_064479,2025-07-02T12:42:41
emp_000267,txn_014064,2025-10-11T16:52:41
emp_000424,txn_074146,2025-08-19T16:33:12
emp_000409,txn_047897,2025-11-03T14:39:18
emp_000569,txn_073158,2025-12-01T13:25:29
emp_000240,txn_013941,2025-07-07T12:31:11
emp_000269,txn_060527,2025-12-03T18:35:24
emp_000152,txn_012615,2025-04-05T10:52:03
emp_000588,txn_016326,2025-06-09T17:53:37
emp_000158,txn_071636,2025-04-01T10:30:57
emp_000233,txn_021379,2025-06-30T11:31:23
emp_000240,txn_027654,2026-01-01T14:55:40
emp_000267,txn_011297,2025-01-13T18:47:50
emp_000092,txn_038908,2025-11-10T16:26:24
emp_000477,txn_043901,2025-12-19T13:57:51
emp_000226,txn_068953,2025-12-31T17:08:06
emp_000226,txn_026115,2025-12-22T15:19:48
emp_000075,txn_059316,2025-03-07T10:16:22
emp_000280,txn_012558,2025-10-13T18:35:03
emp_000535,txn_072450,2025-04-24T17:06:00
emp_000349,txn_054493,2025-10-12T10:29:03
emp_000546,txn_056446,2025-12-15T15:59:36
emp_000249,txn_002047,2025-06-20T10:20:32
emp_000092,txn_031521,2025-03-21T15:13:10
emp_000055,txn_045578,2025-04-09T18:04:01
emp_000083,txn_029001,2025-05-05T12:59:41
emp_000217,txn_007983,2025-09-15T18:42:20
emp_000158,txn_031297,2025-12-14T14:25:03
emp_000349,txn_067819,2025-10-09T10:21:59
emp_000478,txn_018506,2026-01-01T11:48:11
emp_000269,txn_026067,2025-03-17T13:41:44
emp_000092,txn_064114,2025-02-28T18:52:17
emp_000535,txn_004664,2025-05-21T11:26:59
emp_000197,txn_005603,2025-11-24T18:03:55
emp_000217,txn_066040,2025-11-17T16:30:09
emp_000477,txn_065982,2025-08-11T12:28:58
emp_000293,txn_074672,2025-07-28T16:29:42
emp_000158,txn_015198,2025-08-12T15:12:47
emp_000366,txn_061987,2025-10-21T14:36:57
emp_000532,txn_075753,2025-01-20T18:28:05
emp_000056,txn_066461,2025-01-17T10:23:39
emp_000569,txn_031576,2025-02-24T11:04:13
emp_000055,txn_008581,2025-06-09T13:20:09
emp_000119,txn_001022,2025-04-05T11:37:14
emp_000349,txn_054220,2025-12-29T12:20:00
emp_000075,txn_077196,2025-07-07T18:55:13
emp_000152,txn_011943,2025-10-31T11:21:53
emp_000478,txn_058867,2025-07-21T18:49:21
emp_000092,txn_034588,2025-03-05T10:36:59
emp_000006,txn_037208,2025-05-07T13:21:44
emp_000269,txn_011780,2025-01-10T09:09:30
emp_000103,txn_036747,2025-07-18T10:35:02
emp_000546,txn_029294,2025-09-05T10:39:42
emp_000533,txn_044822,2025-10-24T12:37:27
emp_000588,txn_010948,2025-01-25T14:06:10
emp_000040,txn_042548,2025-08-07T13:58:51
emp_000506,txn_009398,2025-12-03T09:12:20
emp_000538,txn_031515,2025-12-11T16:21:23
emp_000422,txn_000421,2025-12-12T17:19:08
emp_000018,txn_007188,2025-10-03T13:56:18
emp_000280,txn_010973,2025-12-10T14:06:59
emp_000018,txn_028481,2025-09-19T11:11:09
emp_000015,txn_017262,2025-08-11T17:20:33
emp_000249,txn_018623,2025-08-13T17:52:53
emp_000040,txn_015838,2025-08-12T09:26:30
emp_000182,txn_033618,2025-04-24T18:44:21
emp_000038,txn_038102,2025-08-13T16:48:56
emp_000424,txn_058521,2025-01-13T18:24:57
emp_000118,txn_064234,2025-01-14T16:27:56
emp_000556,txn_061148,2025-01-06T10:01:45
emp_000278,txn_071824,2025-06-09T14:43:04
emp_000239,txn_015336,2025-10-02T16:06:37
emp_000523,txn_007175,2025-10-22T11:21:05
emp_000422,txn_010339,2025-10-15T16:48:46
emp_000523,txn_001018,2025-02-03T10:23:22
emp_000377,txn_028880,2025-02-03T16:23:37
emp_000552,txn_008162,2025-05-02T13:01:44
emp_000233,txn_050337,2025-08-18T12:10:50
emp_000446,txn_010932,2025-09-25T18:52:55
emp_000119,txn_050385,2025-11-11T10:08:46
emp_000222,txn_058703,2025-08-03T16:00:39
emp_000363,txn_007648,2025-01-21T12:23:45
emp_000103,txn_052874,2025-11-27T09:16:14
emp_000477,txn_039432,2025-08-11T11:37:44
emp_000538,txn_036520,2025-01-22T16:39:13
emp_000349,txn_071069,2025-09-29T09:47:11
emp_000056,txn_012792,2025-02-20T09:23:19
emp_000443,txn_003387,2025-04-18T17:15:57
emp_000063,txn_006434,2025-07-14T16:38:23
emp_000477,txn_017069,2025-08-11T17:38:08
emp_000535,txn_017213,2025-02-24T12:49:03
emp_000022,txn_052172,2025-10-14T10:53:28
emp_000055,txn_032908,2025-12-22T14:06:10
emp_000239,txn_034717,2025-02-18T18:03:37
emp_000064,txn_004005,2025-01-20T13:44:16
emp_000040,txn_001784,2025-03-12T14:02:53
emp_000118,txn_030999,2025-04-24T13:31:52
emp_000413,txn_046137,2025-05-19T16:50:40
emp_000569,txn_017981,2025-03-19T10:17:48
emp_000377,txn_055264,2025-08-07T09:45:05
emp_000226,txn_036268,2025-08-11T14:02:50
emp_000018,txn_015697,2025-11-18T13:41:53
emp_000030,txn_019690,2025-10-21T10:44:52
emp_000278,txn_074454,2025-02-07T14:34:24
emp_000239,txn_038940,2025-11-15T14:34:27
emp_000106,txn_063956,2025-09-10T14:52:36
emp_000293,txn_021680,2025-04-28T16:53:35
emp_000242,txn_056012,2025-09-22T14:14:37
emp_000103,txn_038543,2025-10-06T15:47:44
emp_000366,txn_000566,2025-06-10T09:32:36
emp_000038,txn_001161,2025-02-23T15:24:02
emp_000490,txn_045076,2025-07-25T18:09:06
emp_000443,txn_001416,2025-01-01T11:24:51
emp_000234,txn_053998,2025-09-05T17:21:57
emp_000501,txn_041650,2025-09-08T10:47:43
emp_000217,txn_066448,2025-03-04T16:09:37
emp_000459,txn_043471,2025-11-28T12:41:33
emp_000468,txn_056617,2025-03-28T17:35:53
emp_000506,txn_028302,2025-01-24T10:52:24
emp_000006,txn_062373,2025-10-20T13:54:27
emp_000280,txn_009093,2025-11-24T10:49:18
emp_000036,txn_034597,2025-12-01T17:29:25
emp_000022,txn_059036,2025-12-15T11:21:32
emp_000064,txn_036962,2025-07-10T09:50:31
emp_000318,txn_001644,2025-08-25T12:27:00
emp_000018,txn_041025,2025-05-27T13:25:22
emp_000477,txn_056098,2025-07-24T09:48:43
emp_000239,txn_037545,2025-02-07T10:54:28
emp_000477,txn_076610,2025-09-24T13:20:00
emp_000390,txn_070863,2025-05-19T14:32:04
emp_000036,txn_030794,2025-09-10T14:24:27
emp_000349,txn_031523,2025-12-30T16:50:35
emp_000525,txn_057029,2025-01-16T14:16:23
emp_000374,txn_059912,2025-06-11T15:37:14
emp_000374,txn_054996,2025-02-17T11:32:42
emp_000532,txn_052790,2025-05-12T11:27:24
emp_000152,txn_026068,2025-03-17T15:43:51
emp_000551,txn_053631,2025-06-05T13:35:46
emp_000233,txn_023627,2025-04-21T09:27:47
emp_000226,txn_063466,2025-09-03T16:20:20
emp_000422,txn_001015,2025-09-08T15:44:09
emp_000118,txn_042254,2025-08-27T12:08:12
emp_000267,txn_004721,2025-07-31T09:43:41
emp_000226,txn_026581,2025-10-21T10:13:51
emp_000441,txn_049008,2025-02-09T10:01:51
emp_000532,txn_011128,2025-08-05T14:07:29
emp_000063,txn_019774,2025-01-20T13:08:37
emp_000504,txn_070364,2025-07-21T16:47:32
emp_000269,txn_024202,2025-04-29T15:37:09
emp_000269,txn_032953,2025-12-29T18:58:04
emp_000242,txn_021715,2025-11-10T15:23:42
emp_000538,txn_004992,2025-11-24T14:08:30
emp_000182,txn_024189,2025-09-09T13:21:12
emp_000222,txn_032609,2025-01-27T15:32:54
emp_000390,txn_013983,2025-09-16T11:41:53
emp_000538,txn_033057,2025-10-20T09:45:18
emp_000390,txn_070617,2025-09-29T16:35:50
emp_000226,txn_039775,2025-04-28T13:30:59
emp_000374,txn_007277,2025-01-27T11:31:40
emp_000001,txn_018836,2025-01-20T11:12:36
emp_000172,txn_024926,2025-07-08T09:39:11
emp_000197,txn_046990,2025-09-23T14:57:16
emp_000398,txn_070508,2025-01-20T09:30:18
emp_000006,txn_058387,2025-10-11T15:44:23
emp_000523,txn_033139,2025-08-06T13:46:49
emp_000552,txn_032801,2025-07-25T15:47:57
emp_000233,txn_037185,2025-05-05T11:28:07
emp_000106,txn_023155,2025-05-23T11:46:27
emp_000556,txn_007446,2025-10-13T13:59:14
emp_000293,txn_056348,2025-06-25T09:17:48
emp_000546,txn_065711,2025-06-16T14:51:05
emp_000532,txn_047706,2025-07-30T12:38:41
emp_000533,txn_061532,2025-10-17T12:44:13
emp_000064,txn_070712,2025-11-17T16:30:29
emp_000399,txn_011385,2025-09-29T16:13:16
emp_000273,txn_018277,2025-02-17T11:45:10
emp_000374,txn_019182,2025-11-18T18:32:18
emp_000049,txn_036522,2025-09-17T17:51:13
emp_000422,txn_041107,2025-12-11T15:01:14
emp_000283,txn_029940,2025-06-23T10:02:24
emp_000283,txn_031483,2025-04-07T09:58:28
emp_000443,txn_070372,2025-03-29T12:16:03
emp_000424,txn_011355,2025-10-30T14:10:28
emp_000015,txn_008305,2025-08-26T15:02:20
emp_000523,txn_042315,2025-11-12T13:28:50
emp_000197,txn_019552,2025-09-08T16:07:30
emp_000478,txn_046783,2025-06-16T12:26:14
emp_000552,txn_032098,2025-01-03T10:06:49
emp_000496,txn_021189,2025-03-17T14:21:21
emp_000551,txn_027325,2025-07-25T13:15:35
emp_000456,txn_005379,2025-12-19T12:36:08
emp_000422,txn_014886,2025-11-25T14:41:22
emp_000118,txn_013579,2025-07-03T16:22:09
emp_000162,txn_008441,2025-01-20T10:18:34
emp_000296,txn_046799,2025-11-24T14:24:48
emp_000538,txn_007331,2025-01-20T09:13:56
emp_000304,txn_071041,2025-10-27T09:07:32
emp_000535,txn_028738,2025-10-09T15:04:56
emp_000409,txn_042270,2025-06-06T16:59:14
emp_000092,txn_073672,2025-07-08T14:12:17
emp_000477,txn_062555,2025-01-03T16:01:46
emp_000374,txn_020219,2025-05-19T09:59:03
emp_000477,txn_055110,2025-09-05T18:52:43
emp_000459,txn_055734,2025-02-07T13:23:23
emp_000532,txn_030266,2025-07-01T17:55:12
emp_000038,txn_064829,2025-05-16T11:50:07
emp_000366,txn_068978,2025-10-10T11:23:33
emp_000280,txn_022722,2025-03-19T09:59:54
emp_000030,txn_033913,2025-09-29T14:44:10
emp_000249,txn_071544,2025-07-21T09:14:46
emp_000468,txn_020585,2025-04-21T10:22:09
emp_000038,txn_042870,2025-03-11T13:30:28
emp_000278,txn_007852,2025-01-01T11:37:47
emp_000172,txn_048899,2025-09-24T17:31:08
emp_000546,txn_023631,2025-09-07T18:57:54
emp_000478,txn_016166,2025-11-05T10:55:21
emp_000535,txn_053895,2025-09-29T14:44:46
emp_000092,txn_026667,2025-02-04T17:11:52
emp_000441,txn_026764,2025-08-22T18:20:56
emp_000377,txn_007307,2025-06-13T18:35:42
emp_000001,txn_059058,2025-07-28T15:03:28
emp_000422,txn_019010,2025-02-28T12:54:43
emp_000443,txn_018491,2025-07-06T09:59:27
emp_000001,txn_010148,2025-05-08T10:35:29
emp_000197,txn_058112,2025-09-07T15:16:37
emp_000443,txn_023095,2025-12-22T12:02:28
emp_000055,txn_056001,2025-01-20T10:44:32
emp_000413,txn_042917,2025-06-12T15:39:21
emp_000172,txn_062504,2025-02-10T18:46:17
emp_000273,txn_060727,2025-09-15T16:33:59
emp_000588,txn_066167,2025-07-28T15:17:55
emp_000456,txn_053360,2025-09-08T12:37:08
emp_000233,txn_015933,2025-04-30T09:29:53
emp_000390,txn_011029,2025-08-18T09:36:55
emp_000280,txn_069480,2025-03-31T17:18:18
emp_000551,txn_036776,2025-06-30T12:17:54
emp_000349,txn_065392,2025-07-08T12:21:17
emp_000036,txn_051900,2025-05-12T17:46:38
emp_000422,txn_010573,2025-05-01T17:39:31
emp_000468,txn_045000,2025-07-25T12:12:32
emp_000392,txn_053977,2025-09-02T12:22:16
emp_000318,txn_014833,2025-05-19T10:54:24
emp_000239,txn_022562,2025-10-14T17:30:24
emp_000269,txn_053524,2025-10-23T13:00:40
emp_000506,txn_050767,2025-12-11T14:27:36
emp_000083,txn_014764,2025-09-01T14:49:58
emp_000239,txn_050734,2025-07-07T10:15:55
emp_000083,txn_006130,2025-03-28T13:50:17
emp_000459,txn_067754,2025-02-17T12:17:02
emp_000119,txn_050724,2025-09-29T15:53:06
emp_000535,txn_033633,2025-10-16T11:56:34
emp_000249,txn_042857,2025-12-08T11:41:12
emp_000533,txn_004798,2025-10-21T11:54:52
emp_000501,txn_050480,2025-11-12T15:51:04
emp_000240,txn_046340,2025-01-13T14:17:05
emp_000222,txn_043095,2025-05-19T11:17:06
emp_000063,txn_057864,2025-05-09T14:28:18
emp_000533,txn_006109,2025-05-02T09:36:05
emp_000318,txn_000878,2025-02-21T15:57:34
emp_000446,txn_007981,2025-08-11T16:46:27
emp_000049,txn_025935,2025-05-05T14:44:21
emp_000222,txn_021822,2025-03-17T11:16:42
emp_000055,txn_021047,2025-11-11T13:12:43
emp_000106,txn_031120,2025-02-12T09:13:37
emp_000390,txn_022597,2025-07-25T15:11:03
emp_000501,txn_022213,2025-02-04T10:28:52
emp_000267,txn_069541,2025-12-08T15:23:38
emp_000318,txn_025800,2025-09-08T13:10:50
emp_000551,txn_016269,2025-03-15T12:56:54
emp_000083,txn_045723,2025-10-06T10:29:57
emp_000504,txn_026999,2025-06-12T12:02:32
emp_000092,txn_004370,2025-03-17T09:33:43
emp_000119,txn_073829,2025-01-21T15:35:05
emp_000239,txn_017347,2025-02-24T13:35:04
emp_000504,txn_001348,2025-04-17T12:19:33
emp_000222,txn_020421,2025-07-24T12:47:18
emp_000062,txn_027267,2025-01-20T12:54:03
emp_000569,txn_013191,2025-09-15T18:43:08
emp_000456,txn_034932,2025-04-16T17:38:12
emp_000532,txn_010972,2025-01-14T12:42:13
emp_000040,txn_073407,2025-03-10T15:07:40
emp_000456,txn_048886,2025-11-05T14:01:37
emp_000477,txn_059611,2025-06-23T13:20:46
emp_000478,txn_023015,2025-10-31T14:06:55
emp_000496,txn_035684,2025-01-09T12:49:39
emp_000477,txn_061114,2025-12-25T13:59:30
emp_000280,txn_017616,2025-09-15T15:19:57
emp_000556,txn_002031,2025-10-25T15:53:42
emp_000374,txn_030141,2025-01-24T11:32:04
emp_000064,txn_056273,2025-08-05T16:32:04
emp_000280,txn_063227,2025-10-27T16:45:54
emp_000172,txn_045362,2025-10-09T13:10:03
emp_000556,txn_066361,2025-04-28T16:01:04
emp_000318,txn_048423,2025-03-10T09:36:02
emp_000478,txn_004161,2025-08-26T12:41:52
emp_000267,txn_015436,2025-06-23T14:00:55
emp_000030,txn_009963,2025-02-24T13:52:40
emp_000588,txn_037941,2025-10-21T18:14:06
emp_000532,txn_000847,2025-07-04T11:37:36
emp_000424,txn_052618,2025-10-29T12:20:45
emp_000280,txn_022985,2025-09-29T10:52:46
emp_000273,txn_023375,2025-11-05T16:13:47
emp_000022,txn_073497,2025-08-27T11:27:58
emp_000172,txn_025231,2025-08-04T17:39:18
emp_000064,txn_038110,2025-04-03T10:29:25
emp_000427,txn_036172,2025-02-19T18:43:23
emp_000182,txn_058835,2025-06-03T14:02:31
emp_000269,txn_053717,2025-03-27T11:24:02
emp_000296,txn_068008,2025-11-03T15:20:50
emp_000392,txn_002504,2025-03-03T10:35:28
emp_000055,txn_070200,2025-05-30T09:18:12
emp_000443,txn_006991,2025-05-23T16:36:15
emp_000569,txn_061021,2025-07-28T09:17:59
emp_000092,txn_044670,2025-11-24T11:11:25
emp_000532,txn_020306,2025-09-23T14:55:40
emp_000296,txn_053429,2025-11-03T11:21:05
emp_000399,txn_043588,2025-03-31T10:40:59
emp_000119,txn_026714,2025-09-08T11:38:32
emp_000392,txn_062160,2025-01-27T16:56:43
emp_000036,txn_060877,2025-07-21T13:07:51
emp_000234,txn_047076,2025-04-15T13:15:09
emp_000296,txn_033107,2025-05-12T14:29:46
emp_000118,txn_022354,2025-02-07T10:35:50
emp_000501,txn_002898,2025-12-11T12:56:18
emp_000226,txn_057601,2025-12-29T11:41:38
emp_000468,txn_008661,2025-11-03T18:19:39
emp_000392,txn_037153,2025-01-06T17:01:02
emp_000441,txn_033135,2025-01-11T18:13:56
emp_000296,txn_037410,2025-08-04T10:51:16
emp_000168,txn_005525,2025-12-15T09:43:27
emp_000546,txn_003464,2025-08-05T12:32:30
emp_000172,txn_031371,2025-02-07T10:44:08
emp_000283,txn_054302,2025-09-19T16:16:40
emp_000468,txn_047831,2025-09-05T14:48:14
emp_000062,txn_075107,2025-01-05T14:18:40
emp_000075,txn_000524,2025-06-02T12:40:12
emp_000049,txn_034993,2025-10-04T17:49:25
emp_000552,txn_038071,2025-12-08T13:38:57
emp_000040,txn_048579,2025-08-11T12:46:42
emp_000459,txn_037644,2025-04-08T16:40:57
emp_000280,txn_076281,2025-10-03T09:18:51
emp_000456,txn_032929,2025-06-30T18:58:05
emp_000249,txn_067999,2025-06-30T12:58:31
emp_000532,txn_005678,2025-06-15T14:28:46
emp_000392,txn_068536,2025-12-31T18:55:13
emp_000273,txn_060982,2025-11-24T17:55:35
emp_000197,txn_037213,2025-03-03T10:04:02
emp_000063,txn_046655,2025-02-25T10:25:28
emp_000413,txn_033414,2025-08-29T15:53:07
emp_000443,txn_041827,2025-08-04T10:27:13
emp_000162,txn_018773,2025-09-19T14:19:36
