account_id,consumer_id
acct_000183,consumer_000147
acct_000184,consumer_000148
acct_000185,consumer_000149
acct_000186,consumer_000150
acct_000187,consumer_000151
acct_000188,consumer_000152
acct_000189,consumer_000153
acct_000190,consumer_000154
acct_000191,consumer_000155
acct_000192,consumer_000155
acct_000193,consumer_000156
acct_000194,consumer_000157
acct_000195,consumer_000158
acct_000196,consumer_000159
acct_000197,consumer_000160
acct_000198,consumer_000161
acct_000199,consumer_000161
acct_000200,consumer_000162
acct_000201,consumer_000163
acct_000202,consumer_000164
acct_000203,consumer_000165
acct_000204,consumer_000166
acct_000205,consumer_000167
acct_000206,consumer_000168
acct_000207,consumer_000169
acct_000208,consumer_000170
acct_000209,consumer_000170
acct_000210,consumer_000170
acct_000211,consumer_000171
acct_000212,consumer_000171
acct_000213,consumer_000171
acct_000214,consumer_000172
acct_000215,consumer_000173
acct_000216,consumer_000174
acct_000217,consumer_000175
acct_000218,consumer_000176
acct_000219,consumer_000176
acct_000220,consumer_000176
acct_000221,consumer_000177
acct_000222,consumer_000177
acct_000223,consumer_000177
acct_000224,consumer_000178
acct_000225,consumer_000179
acct_000226,consumer_000180
acct_000227,consumer_000181
acct_000228,consumer_000182
acct_000229,consumer_000183
acct_000230,consumer_000184
acct_000231,consumer_000185
acct_000232,consumer_000186
acct_000233,consumer_000187
acct_000234,consumer_000188
acct_000235,consumer_000189
acct_000236,consumer_000190
acct_000237,consumer_000191
acct_000238,consumer_000192
acct_000239,consumer_000193
acct_000240,consumer_000194
acct_000241,consumer_000195
acct_000242,consumer_000196
acct_000243,consumer_000196
acct_000244,consumer_000196
acct_000245,consumer_000197
acct_000246,consumer_000197
acct_000247,consumer_000198
acct_000248,consumer_000199
acct_000249,consumer_000200
acct_000250,consumer_000200
acct_000251,consumer_000200
acct_000252,consumer_000201
acct_000253,consumer_000202
acct_000254,consumer_000202
acct_000255,consumer_000203
acct_000256,consumer_000204
acct_000257,consumer_000205
acct_000258,consumer_000206
acct_000259,consumer_000207
acct_000260,consumer_000208
acct_000261,consumer_000208
acct_000262,consumer_000208
acct_000263,consumer_000209
acct_000264,consumer_000210
acct_000265,consumer_000211
acct_000266,consumer_000212
acct_000267,consumer_000213
acct_000268,consumer_000214
acct_000269,consumer_000215
acct_000270,consumer_000215
acct_000271,consumer_000215
acct_000272,consumer_000216
acct_000273,consumer_000216
acct_000274,consumer_000217
acct_000275,consumer_000218
acct_000276,consumer_000219
acct_000277,consumer_000220
acct_000278,consumer_000221
acct_000279,consumer_000222
acct_000280,consumer_000223
acct_000281,consumer_000223
acct_000282,consumer_000224
acct_000283,consumer_000225
acct_000284,consumer_000226
acct_000285,consumer_000226
acct_000286,consumer_000227
acct_000287,consumer_000228
acct_000288,consumer_000229
acct_000289,consumer_000230
acct_000290,consumer_000231
acct_000291,consumer_000232
acct_000292,consumer_000233
acct_000293,consumer_000234
acct_000294,consumer_000235
acct_000295,consumer_000236
acct_000296,consumer_000237
acct_000297,consumer_000238
acct_000298,consumer_000239
acct_000299,consumer_000240
acct_000300,consumer_000241
acct_000301,consumer_000242
acct_000302,consumer_000243
acct_000303,consumer_000244
acct_000304,consumer_000245
acct_000305,consumer_000245
acct_000306,consumer_000245
acct_000307,consumer_000246
acct_000308,consumer_000246
acct_000309,consumer_000247
acct_000310,consumer_000248
acct_000311,consumer_000248
acct_000312,consumer_000248
acct_000313,consumer_000249
acct_000314,consumer_000250
acct_000315,consumer_000251
acct_000316,consumer_000252
acct_000317,consumer_000253
acct_000318,consumer_000254
acct_000319,consumer_000255
acct_000320,consumer_000256
acct_000321,consumer_000257
acct_000322,consumer_000258
acct_000323,consumer_000259
acct_000324,consumer_000259
acct_000325,consumer_000259
acct_000326,consumer_000260
acct_000327,consumer_000261
acct_000328,consumer_000262
acct_000329,consumer_000263
acct_000330,consumer_000264
acct_000331,consumer_000264
acct_000332,consumer_000265
acct_000333,consumer_000265
acct_000334,consumer_000265
acct_000335,consumer_000266
acct_000336,consumer_000267
acct_000337,consumer_000267
acct_000338,consumer_000268
acct_000339,consumer_000269
acct_000340,consumer_000270
acct_000341,consumer_000271
acct_000342,consumer_000272
acct_000343,consumer_000273
acct_000344,consumer_000274
acct_000345,consumer_000275
acct_000346,consumer_000276
acct_000347,consumer_000277
acct_000348,consumer_000277
acct_000349,consumer_000278
acct_000350,consumer_000279
acct_000351,consumer_000280
acct_000352,consumer_000281
acct_000353,consumer_000282
acct_000354,consumer_000283
acct_000355,consumer_000284
acct_000356,consumer_000285
acct_000357,consumer_000286
acct_000358,consumer_000287
acct_000359,consumer_000288
acct_000360,consumer_000288
acct_000361,consumer_000288
acct_000362,consumer_000289
acct_000363,consumer_000290
acct_000364,consumer_000291
acct_000365,consumer_000292
acct_000366,consumer_000293
acct_000367,consumer_000294
acct_000368,consumer_000295
acct_000369,consumer_000296
acct_000370,consumer_000297
acct_000371,consumer_000297
acct_000372,consumer_000298
acct_000373,consumer_000299
acct_000374,consumer_000300
acct_000375,consumer_000301
acct_000376,consumer_000302
acct_000377,consumer_000303
acct_000378,consumer_000304
acct_000379,consumer_000305
acct_000380,consumer_000306
acct_000381,consumer_000307
acct_000382,consumer_000308
acct_000383,consumer_000309
acct_000384,consumer_000310
acct_000385,consumer_000311
acct_000386,consumer_000312
acct_000387,consumer_000313
acct_000388,consumer_000314
acct_000389,consumer_000315
acct_000390,consumer_000316
acct_000391,consumer_000317
acct_000392,consumer_000318
acct_000393,consumer_000318
acct_000394,consumer_000318
acct_000395,consumer_000319
acct_000396,consumer_000319
acct_000397,consumer_000320
acct_000398,consumer_000321
acct_000399,consumer_000322
acct_000400,consumer_000323
acct_000401,consumer_000324
acct_000402,consumer_000325
acct_000403,consumer_000326
acct_000404,consumer_000327
acct_000405,consumer_000328
acct_000406,consumer_000328
acct_000407,consumer_000329
acct_000408,consumer_000330
acct_000409,consumer_000330
acct_000410,consumer_000331
acct_000411,consumer_000332
acct_000412,consumer_000333
acct_000413,consumer_000333
acct_000414,consumer_000333
acct_000415,consumer_000334
acct_000416,consumer_000335
acct_000417,consumer_000336
acct_000418,consumer_000336
acct_000419,consumer_000337
acct_000420,consumer_000338
acct_000421,consumer_000339
acct_000422,consumer_000339
acct_000423,consumer_000339
acct_000424,consumer_000340
acct_000425,consumer_000341
acct_000426,consumer_000342
acct_000427,consumer_000343
acct_000428,consumer_000343
acct_000429,consumer_000343
acct_000430,consumer_000344
acct_000431,consumer_000345
acct_000432,consumer_000346
acct_000433,consumer_000347
acct_000434,consumer_000347
acct_000435,consumer_000347
acct_000436,consumer_000348
acct_000437,consumer_000349
acct_000438,consumer_000350
acct_000439,consumer_000350
acct_000440,consumer_000350
acct_000441,consumer_000351
acct_000442,consumer_000352
acct_000443,consumer_000353
acct_000444,consumer_000354
acct_000445,consumer_000354
acct_000446,consumer_000355
acct_000447,consumer_000356
acct_000448,consumer_000357
acct_000449,consumer_000358
acct_000450,consumer_000359
acct_000451,consumer_000360
acct_000452,consumer_000361
acct_000453,consumer_000362
acct_000454,consumer_000363
acct_000455,consumer_000363
acct_000456,consumer_000363
acct_000457,consumer_000364
acct_000458,consumer_000365
acct_000459,consumer_000366
acct_000460,consumer_000367
acct_000461,consumer_000368
acct_000462,consumer_000368
acct_000463,consumer_000369
acct_000464,consumer_000370
acct_000465,consumer_000371
acct_000466,consumer_000372
acct_000467,consumer_000372
acct_000468,consumer_000373
acct_000469,consumer_000374
acct_000470,consumer_000375
acct_000471,consumer_000376
acct_000472,consumer_000377
acct_000473,consumer_000378
acct_000474,consumer_000379
acct_000475,consumer_000380
acct_000476,consumer_000381
acct_000477,consumer_000382
acct_000478,consumer_000383
acct_000479,consumer_000384
acct_000480,consumer_000385
acct_000481,consumer_000386
acct_000482,consumer_000387
acct_000483,consumer_000387
acct_000484,consumer_000388
acct_000485,consumer_000389
acct_000486,consumer_000389
acct_000487,consumer_000389
acct_000488,consumer_000390
acct_000489,consumer_000391
acct_000490,consumer_000391
acct_000491,consumer_000392
acct_000492,consumer_000392
acct_000493,consumer_000392
acct_000494,consumer_000393
acct_000495,consumer_000394
acct_000496,consumer_000395
acct_000497,consumer_000396
acct_000498,consumer_000397
acct_000499,consumer_000397
acct_000500,consumer_000397
acct_000501,consumer_000398
acct_000502,consumer_000399
acct_000503,consumer_000400
acct_000504,consumer_000401
acct_000505,consumer_000402
acct_000506,consumer_000403
acct_000507,consumer_000404
acct_000508,consumer_000404
acct_000509,consumer_000404
acct_000510,consumer_000405
acct_000511,consumer_000406
acct_000512,consumer_000407
acct_000513,consumer_000408
acct_000514,consumer_000409
acct_000515,consumer_000409
acct_000516,consumer_000410
acct_000517,consumer_000411
acct_000518,consumer_000411
acct_000519,consumer_000411
acct_000520,consumer_000412
acct_000521,consumer_000413
acct_000522,consumer_000414
acct_000523,consumer_000415
acct_000524,consumer_000416
acct_000525,consumer_000417
acct_000526,consumer_000418
acct_000527,consumer_000419
acct_000528,consumer_000420
acct_000529,consumer_000420
acct_000530,consumer_000421
acct_000531,consumer_000422
acct_000532,consumer_000423
acct_000533,consumer_000424
acct_000534,consumer_000425
acct_000535,consumer_000426
acct_000536,consumer_000427
acct_000537,consumer_000428
acct_000538,consumer_000428
acct_000539,consumer_000428
acct_000540,consumer_000429
acct_000541,consumer_000430
acct_000542,consumer_000431
acct_000543,consumer_000431
acct_000544,consumer_000431
acct_000545,consumer_000432
acct_000546,consumer_000432
acct_000547,consumer_000433
acct_000548,consumer_000433
acct_000549,consumer_000433
acct_000550,consumer_000434
acct_000551,consumer_000435
acct_000552,consumer_000436
acct_000553,consumer_000437
acct_000554,consumer_000438
acct_000555,consumer_000439
acct_000556,consumer_000440
acct_000557,consumer_000441
acct_000558,consumer_000442
acct_000559,consumer_000443
acct_000560,consumer_000444
acct_000561,consumer_000445
acct_000562,consumer_000446
acct_000563,consumer_000446
acct_000564,consumer_000447
acct_000565,consumer_000448
acct_000566,consumer_000449
acct_000567,consumer_000450
acct_000568,consumer_000451
acct_000569,consumer_000452
acct_000570,consumer_000453
acct_000571,consumer_000453
acct_000572,consumer_000453
acct_000573,consumer_000454
acct_000574,consumer_000455
acct_000575,consumer_000455
acct_000576,consumer_000455
acct_000577,consumer_000456
acct_000578,consumer_000457
acct_000579,consumer_000458
acct_000580,consumer_000458
acct_000581,consumer_000459
acct_000582,consumer_000460
acct_000583,consumer_000461
acct_000584,consumer_000462
acct_000585,consumer_000463
acct_000586,consumer_000464
acct_000587,consumer_000465
acct_000588,consumer_000466
acct_000589,consumer_000467
acct_000590,consumer_000468
acct_000591,consumer_000469
acct_000592,consumer_000470
acct_000593,consumer_000471
acct_000594,consumer_000472
acct_000595,consumer_000473
acct_000596,consumer_000474
acct_000597,consumer_000475
acct_000598,consumer_000476
acct_000599,consumer_000477
acct_000600,consumer_000478
acct_000601,consumer_000479
acct_000602,consumer_000480
acct_000603,consumer_000481
acct_000604,consumer_000482
acct_000605,consumer_000483
acct_000606,consumer_000484
acct_000607,consumer_000485
acct_000608,consumer_000486
acct_000609,consumer_000487
acct_000610,consumer_000488
acct_000611,consumer_000489
acct_000612,consumer_000490
acct_000613,consumer_000491
acct_000614,consumer_000492
acct_000615,consumer_000493
acct_000616,consumer_000494
acct_000617,consumer_000495
acct_000618,consumer_000496
acct_000619,consumer_000497
acct_000620,consumer_000498
acct_000621,consumer_000499
acct_000622,consumer_000500
acct_000623,consumer_000501
acct_000624,consumer_000502
acct_000625,consumer_000502
acct_000626,consumer_000503
acct_000627,consumer_000504
acct_000628,consumer_000505
acct_000629,consumer_000506
acct_000630,consumer_000507
acct_000631,consumer_000508
acct_000632,consumer_000509
acct_000633,consumer_000510
acct_000634,consumer_000511
acct_000635,consumer_000512
acct_000636,consumer_000512
acct_000637,consumer_000513
acct_000638,consumer_000514
acct_000639,consumer_000515
acct_000640,consumer_000516
acct_000641,consumer_000516
acct_000642,consumer_000517
acct_000643,consumer_000518
acct_000644,consumer_000519
acct_000645,consumer_000520
acct_000646,consumer_000521
acct_000647,consumer_000522
acct_000648,consumer_000522
acct_000649,consumer_000522
acct_000650,consumer_000523
acct_000651,consumer_000524
acct_000652,consumer_000525
acct_000653,consumer_000526
acct_000654,consumer_000527
acct_000655,consumer_000528
acct_000656,consumer_000529
acct_000657,consumer_000530
acct_000658,consumer_000531
acct_000659,consumer_000531
acct_000660,consumer_000532
acct_000661,consumer_000533
acct_000662,consumer_000534
acct_000663,consumer_000535
acct_000664,consumer_000536
acct_000665,consumer_000537
acct_000666,consumer_000538
acct_000667,consumer_000539
acct_000668,consumer_000540
acct_000669,consumer_000541
acct_000670,consumer_000542
acct_000671,consumer_000543
acct_000672,consumer_000544
acct_000673,consumer_000544
acct_000674,consumer_000544
acct_000675,consumer_000545
acct_000676,consumer_000545
acct_000677,consumer_000545
acct_000678,consumer_000546
acct_000679,consumer_000547
acct_000680,consumer_000548
acct_000681,consumer_000549
acct_000682,consumer_000550
acct_000683,consumer_000551
acct_000684,consumer_000552
acct_000685,consumer_000553
acct_000686,consumer_000554
acct_000687,consumer_000555
acct_000688,consumer_000556
acct_000689,consumer_000557
acct_000690,consumer_000558
acct_000691,consumer_000558
acct_000692,consumer_000559
acct_000693,consumer_000560
acct_000694,consumer_000561
acct_000695,consumer_000562
acct_000696,consumer_000563
acct_000697,consumer_000564
acct_000698,consumer_000564
acct_000699,consumer_000564
acct_000700,consumer_000565
acct_000701,consumer_000565
acct_000702,consumer_000566
acct_000703,consumer_000567
acct_000704,consumer_000568
acct_000705,consumer_000569
acct_000706,consumer_000570
acct_000707,consumer_000571
acct_000708,consumer_000571
acct_000709,consumer_000571
acct_000710,consumer_000572
acct_000711,consumer_000572
acct_000712,consumer_000573
acct_000713,consumer_000574
acct_000714,consumer_000575
acct_000715,consumer_000576
acct_000716,consumer_000577
acct_000717,consumer_000578
acct_000718,consumer_000579
acct_000719,consumer_000580
acct_000720,consumer_000581
acct_000721,consumer_000582
acct_000722,consumer_000583
acct_000723,consumer_000584
acct_000724,consumer_000585
acct_000725,consumer_000586
acct_000726,consumer_000587
acct_000727,consumer_000588
acct_000728,consumer_000589
acct_000729,consumer_000590
acct_000730,consumer_000591
acct_000731,consumer_000592
acct_000732,consumer_000593
acct_000733,consumer_000593
acct_000734,consumer_000594
acct_000735,consumer_000595
acct_000736,consumer_000596
acct_000737,consumer_000597
acct_000738,consumer_000598
acct_000739,consumer_000598
acct_000740,consumer_000598
acct_000741,consumer_000599
acct_000742,consumer_000600
acct_000743,consumer_000601
acct_000744,consumer_000602
acct_000745,consumer_000603
acct_000746,consumer_000604
acct_000747,consumer_000605
acct_000748,consumer_000606
acct_000749,consumer_000607
acct_000750,consumer_000607
acct_000751,consumer_000608
acct_000752,consumer_000609
acct_000753,consumer_000610
acct_000754,consumer_000611
acct_000755,consumer_000612
acct_000756,consumer_000613
acct_000757,consumer_000614
acct_000758,consumer_000614
acct_000759,consumer_000614
acct_000760,consumer_000615
acct_000761,consumer_000616
acct_000762,consumer_000616
acct_000763,consumer_000617
acct_000764,consumer_000618
acct_000765,consumer_000619
acct_000766,consumer_000620
acct_000767,consumer_000621
acct_000768,consumer_000622
acct_000769,consumer_000622
acct_000770,consumer_000623
acct_000771,consumer_000624
acct_000772,consumer_000624
acct_000773,consumer_000625
acct_000774,consumer_000626
acct_000775,consumer_000627
acct_000776,consumer_000628
acct_000777,consumer_000629
acct_000778,consumer_000630
acct_000779,consumer_000630
acct_000780,consumer_000630
acct_000781,consumer_000631
acct_000782,consumer_000632
acct_000783,consumer_000633
acct_000784,consumer_000634
acct_000785,consumer_000634
acct_000786,consumer_000634
acct_000787,consumer_000635
acct_000788,consumer_000636
acct_000789,consumer_000637
acct_000790,consumer_000638
acct_000791,consumer_000639
acct_000792,consumer_000639
acct_000793,consumer_000639
acct_000794,consumer_000640
acct_000795,consumer_000640
acct_000796,consumer_000641
acct_000797,consumer_000642
acct_000798,consumer_000642
acct_000799,consumer_000642
acct_000800,consumer_000643
acct_000801,consumer_000644
acct_000802,consumer_000645
acct_000803,consumer_000646
acct_000804,consumer_000647
acct_000805,consumer_000647
acct_000806,consumer_000648
acct_000807,consumer_000649
acct_000808,consumer_000650
acct_000809,consumer_000651
acct_000810,consumer_000652
acct_000811,consumer_000652
acct_000812,consumer_000653
acct_000813,consumer_000654
acct_000814,consumer_000655
acct_000815,consumer_000656
acct_000816,consumer_000657
acct_000817,consumer_000658
acct_000818,consumer_000659
acct_000819,consumer_000660
acct_000820,consumer_000661
acct_000821,consumer_000662
acct_000822,consumer_000662
acct_000823,consumer_000662
acct_000824,consumer_000663
acct_000825,consumer_000663
acct_000826,consumer_000664
acct_000827,consumer_000665
acct_000828,consumer_000666
acct_000829,consumer_000667
acct_000830,consumer_000668
acct_000831,consumer_000669
acct_000832,consumer_000670
acct_000833,consumer_000671
acct_000834,consumer_000672
acct_000835,consumer_000673
acct_000836,consumer_000674
acct_000837,consumer_000675
acct_000838,consumer_000676
acct_000839,consumer_000676
acct_000840,consumer_000676
acct_000841,consumer_000677
acct_000842,consumer_000678
acct_000843,consumer_000679
acct_000844,consumer_000680
acct_000845,consumer_000681
acct_000846,consumer_000682
acct_000847,consumer_000683
acct_000848,consumer_000684
acct_000849,consumer_000685
acct_000850,consumer_000686
acct_000851,consumer_000687
acct_000852,consumer_000688
acct_000853,consumer_000689
acct_000854,consumer_000690
acct_000855,consumer_000691
acct_000856,consumer_000692
acct_000857,consumer_000693
acct_000858,consumer_000694
acct_000859,consumer_000695
acct_000860,consumer_000696
acct_000861,consumer_000696
acct_000862,consumer_000697
acct_000863,consumer_000698
acct_000864,consumer_000699
acct_000865,consumer_000700
acct_000866,consumer_000701
acct_000867,consumer_000702
acct_000868,consumer_000703
acct_000869,consumer_000704
acct_000870,consumer_000705
acct_000871,consumer_000706
acct_000872,consumer_000707
acct_000873,consumer_000708
acct_000874,consumer_000708
acct_000875,consumer_000709
acct_000876,consumer_000710
acct_000877,consumer_000711
acct_000878,consumer_000712
acct_000879,consumer_000712
acct_000880,consumer_000712
acct_000881,consumer_000713
acct_000882,consumer_000714
acct_000883,consumer_000715
acct_000884,consumer_000716
acct_000885,consumer_000717
acct_000886,consumer_000718
acct_000887,consumer_000719
acct_000888,consumer_000720
acct_000889,consumer_000721
acct_000890,consumer_000722
acct_000891,consumer_000723
acct_000892,consumer_000724
acct_000893,consumer_000725
acct_000894,consumer_000726
acct_000895,consumer_000727
acct_000896,consumer_000727
acct_000897,consumer_000727
acct_000898,consumer_000728
acct_000899,consumer_000729
acct_000900,consumer_000730
acct_000901,consumer_000731
acct_000902,consumer_000732
acct_000903,consumer_000733
acct_000904,consumer_000734
acct_000905,consumer_000735
acct_000906,consumer_000736
acct_000907,consumer_000737
acct_000908,consumer_000737
acct_000909,consumer_000737
acct_000910,consumer_000738
acct_000911,consumer_000738
acct_000912,consumer_000738
acct_000913,consumer_000739
acct_000914,consumer_000740
acct_000915,consumer_000741
acct_000916,consumer_000742
acct_000917,consumer_000743
acct_000918,consumer_000744
acct_000919,consumer_000744
acct_000920,consumer_000744
acct_000921,consumer_000745
acct_000922,consumer_000746
acct_000923,consumer_000747
acct_000924,consumer_000748
acct_000925,consumer_000749
acct_000926,consumer_000750
acct_000927,consumer_000750
acct_000928,consumer_000750
acct_000929,consumer_000751
acct_000930,consumer_000751
acct_000931,consumer_000751
acct_000932,consumer_000752
acct_000933,consumer_000753
acct_000934,consumer_000754
acct_000935,consumer_000755
acct_000936,consumer_000756
acct_000937,consumer_000757
acct_000938,consumer_000758
acct_000939,consumer_000759
acct_000940,consumer_000759
acct_000941,consumer_000760
acct_000942,consumer_000761
acct_000943,consumer_000762
acct_000944,consumer_000763
acct_000945,consumer_000764
acct_000946,consumer_000765
acct_000947,consumer_000766
acct_000948,consumer_000767
acct_000949,consumer_000768
acct_000950,consumer_000769
acct_000951,consumer_000770
acct_000952,consumer_000770
acct_000953,consumer_000770
acct_000954,consumer_000771
acct_000955,consumer_000772
acct_000956,consumer_000773
acct_000957,consumer_000774
acct_000958,consumer_000775
acct_000959,consumer_000776
acct_000960,consumer_000777
acct_000961,consumer_000778
acct_000962,consumer_000779
acct_000963,consumer_000780
acct_000964,consumer_000781
acct_000965,consumer_000782
acct_000966,consumer_000783
acct_000967,consumer_000784
acct_000968,consumer_000785
acct_000969,consumer_000786
acct_000970,consumer_000787
acct_000971,consumer_000788
acct_000972,consumer_000789
acct_000973,consumer_000789
acct_000974,consumer_000790
acct_000975,consumer_000791
acct_000976,consumer_000792
acct_000977,consumer_000792
acct_000978,consumer_000792
acct_000979,consumer_000793
acct_000980,consumer_000794
acct_000981,consumer_000795
acct_000982,consumer_000796
acct_000983,consumer_000797
acct_000984,consumer_000798
acct_000985,consumer_000799
acct_000986,consumer_000799
acct_000987,consumer_000800
acct_000988,consumer_000801
acct_000989,consumer_000802
acct_000990,consumer_000803
acct_000991,consumer_000804
acct_000992,consumer_000805
acct_000993,consumer_000806
acct_000994,consumer_000807
acct_000995,consumer_000807
acct_000996,consumer_000807
acct_000997,consumer_000808
acct_000998,consumer_000809
acct_000999,consumer_000809
acct_001000,consumer_000810
acct_001001,consumer_000811
acct_001002,consumer_000811
acct_001003,consumer_000811
acct_001004,consumer_000812
acct_001005,consumer_000813
acct_001006,consumer_000814
acct_001007,consumer_000814
acct_001008,consumer_000814
acct_001009,consumer_000815
acct_001010,consumer_000816
acct_001011,consumer_000817
acct_001012,consumer_000818
acct_001013,consumer_000819
acct_001014,consumer_000820
acct_001015,consumer_000821
acct_001016,consumer_000822
acct_001017,consumer_000823
acct_001018,consumer_000824
acct_001019,consumer_000825
acct_001020,consumer_000826
acct_001021,consumer_000826
acct_001022,consumer_000827
acct_001023,consumer_000828
acct_001024,consumer_000829
acct_001025,consumer_000830
acct_001026,consumer_000831
acct_001027,consumer_000832
acct_001028,consumer_000832
acct_001029,consumer_000833
acct_001030,consumer_000834
acct_001031,consumer_000835
acct_001032,consumer_000836
acct_001033,consumer_000836
acct_001034,consumer_000836
acct_001035,consumer_000837
acct_001036,consumer_000838
acct_001037,consumer_000839
acct_001038,consumer_000840
acct_001039,consumer_000841
acct_001040,consumer_000841
acct_001041,consumer_000842
acct_001042,consumer_000843
acct_001043,consumer_000844
acct_001044,consumer_000845
acct_001045,consumer_000845
acct_001046,consumer_000846
acct_001047,consumer_000847
acct_001048,consumer_000848
acct_001049,consumer_000849
acct_001050,consumer_000849
acct_001051,consumer_000850
acct_001052,consumer_000851
acct_001053,consumer_000852
acct_001054,consumer_000853
acct_001055,consumer_000853
acct_001056,consumer_000854
acct_001057,consumer_000855
acct_001058,consumer_000855
acct_001059,consumer_000855
acct_001060,consumer_000856
acct_001061,consumer_000857
acct_001062,consumer_000858
acct_001063,consumer_000859
acct_001064,consumer_000860
acct_001065,consumer_000861
acct_001066,consumer_000862
acct_001067,consumer_000863
acct_001068,consumer_000864
acct_001069,consumer_000865
acct_001070,consumer_000865
acct_001071,consumer_000866
acct_001072,consumer_000867
acct_001073,consumer_000868
acct_001074,consumer_000868
acct_001075,consumer_000868
