employee_id,account_id,edge_timestamp
emp_000001,acct_000007,2025-04-15T12:07:54
emp_000001,acct_000007,2025-08-20T14:06:19
emp_000001,acct_000007,2025-11-10T12:41:08
emp_000001,acct_000008,2025-12-02T09:04:09
emp_000002,acct_000010,2025-12-15T18:06:16
emp_000002,acct_000010,2025-01-13T11:04:09
emp_000002,acct_000010,2025-06-03T11:22:43
emp_000002,acct_000010,2025-09-12T12:38:46
emp_000002,acct_000006,2025-06-23T12:35:40
emp_000002,acct_000010,2025-07-21T12:56:10
emp_000002,acct_000010,2025-04-17T13:33:13
emp_000002,acct_000010,2025-06-01T10:34:20
emp_000002,acct_000006,2025-05-12T18:53:26
emp_000002,acct_000010,2025-04-07T16:24:33
emp_000002,acct_000006,2025-07-04T11:45:26
emp_000002,acct_000006,2025-05-21T18:35:28
emp_000002,acct_000010,2025-10-29T12:33:24
emp_000002,acct_000010,2025-12-01T09:55:49
emp_000002,acct_000010,2025-04-23T09:40:15
emp_000002,acct_000010,2025-07-29T10:39:01
emp_000002,acct_000010,2025-11-07T15:56:06
emp_000002,acct_000010,2025-09-17T12:41:07
emp_000002,acct_000006,2025-06-20T11:54:25
emp_000002,acct_000006,2025-06-24T16:23:39
emp_000002,acct_000006,2025-02-11T16:08:49
emp_000002,acct_000006,2025-10-17T17:31:34
emp_000002,acct_000010,2025-08-15T09:59:36
emp_000002,acct_000010,2025-05-12T16:07:41
emp_000002,acct_000006,2025-11-12T13:35:41
emp_000003,acct_000007,2025-08-18T18:12:48
emp_000003,acct_000007,2025-02-03T09:54:48
emp_000003,acct_000011,2025-03-27T14:28:56
emp_000003,acct_000011,2025-03-06T13:33:26
emp_000003,acct_000011,2025-02-26T12:59:30
emp_000003,acct_000007,2025-01-20T09:40:09
emp_000003,acct_000011,2025-04-18T14:53:02
emp_000003,acct_000011,2025-11-24T12:26:55
emp_000003,acct_000007,2025-04-23T13:18:51
emp_000003,acct_000011,2025-03-21T17:13:05
emp_000003,acct_000007,2025-09-22T18:05:06
emp_000003,acct_000011,2025-12-08T18:07:04
emp_000003,acct_000007,2025-08-06T16:43:40
emp_000003,acct_000007,2025-05-14T14:26:10
emp_000003,acct_000007,2025-03-21T12:54:03
emp_000003,acct_000011,2025-02-12T11:17:36
emp_000003,acct_000011,2025-10-27T12:32:37
emp_000003,acct_000007,2025-11-10T09:33:59
emp_000003,acct_000011,2025-09-27T12:08:00
emp_000003,acct_000011,2025-12-09T10:32:45
emp_000003,acct_000011,2025-02-10T18:51:54
emp_000003,acct_000011,2025-05-28T11:24:05
emp_000003,acct_000007,2025-12-01T17:07:03
emp_000003,acct_000011,2025-11-27T18:59:11
emp_000003,acct_000007,2025-02-21T14:03:32
emp_000006,acct_000032,2025-10-03T15:18:48
emp_000004,acct_000017,2025-11-21T16:21:57
emp_000026,acct_000105,2025-06-15T12:20:52
emp_000017,acct_000115,2025-02-16T03:38:01
emp_000020,acct_000109,2025-10-14T15:46:33
